sat,tothrs,colgpa,verbmath,hsize,hsrank,hsperc,female,white,black,hsizesq,athlete
1100,49,2.97,.86440998,1.72,137,79.651161,0,1,0,2.9584,Yes
1180,74,2.51,.90323001,1.7,97,57.058823,0,1,0,2.8900001,N
1210,18,.55000001,.92062998,.1,3,30,0,1,0,.0099999998,No
1100,47,2.0599999,1.15686,.05,3,60,0,1,0,.0024999999,No
1180,17,3.29,.93443,2.94,7,2.3809524,1,1,0,8.6436005,no
1070,45,2.3299999,.72580999,3.46,86,24.855492,1,1,0,11.9716,No
1020,44,2.22,.96153998,3.46,151,43.641617,1,1,0,11.9716,No
1030,110,2.8699999,.74576002,2.55,69,27.058823,1,1,0,6.5025001,No
1060,64,2.8499999,.96296,3.4,130,38.235294,0,1,0,11.56,No
1030,18,3.27,.87273002,3.37,37,10.979228,0,1,0,11.3569,No
1080,96,2.71,1,2.47,115,46.558704,0,1,0,6.1009002,no
1100,38,2.02,1.03704,.71,58,81.69014,0,1,0,.50410002,no
1080,102,2.3,.83051002,2.61,81,31.034483,0,1,0,6.8120999,No
850,16,2.5599999,.84783,2.21,94,42.533936,1,1,0,4.8841,No
1040,45,2.6400001,.82455999,2.04,56,27.450981,0,1,0,4.1616001,No
1070,17,3.47,.84482998,3.83,8,2.0887728,0,0,1,14.6689,No
850,16,1.5599999,1.0731699,3.55,15,4.2253523,1,0,1,12.6025,No
730,111,2.29,.92105001,2.61,43,16.475096,1,1,0,6.8120999,no
1040,50,2.72,.85714,.4,32,80,0,1,0,.16,No
1130,89,2.53,.98246002,2.07,2,.9661836,1,0,1,4.2849002,No
1200,113,3.9100001,.81818002,2.4,3,1.25,1,1,0,5.7600002,N
1360,52,3.78,.97101003,2.37,3,1.2658228,0,1,0,5.6169,No
700,15,2.5999999,.79487002,2.38,102,42.857143,0,0,1,5.6644001,yes
1120,117,3.1099999,.83607,.38,6,15.789474,1,1,0,.1444,No
700,98,2,.89188999,.92,37,40.217392,0,0,1,.84640002,No
960,73,2.21,.92000002,2.9,25,8.6206894,1,1,0,8.4099998,no
950,81,3.3199999,.82691997,1.61,15,9.3167706,1,1,0,2.5920999,No
750,74,2.4400001,.97368002,2.15,68,31.627907,0,1,0,4.6224999,Yes
990,46,3.52,.90385002,.1,1,10,1,0,1,.0099999998,No
950,79,1.86,.75926,2.06,74,35.922329,0,1,0,4.2435999,N
1130,71,2.1500001,1.0178601,1.3,12,9.2307692,1,1,0,1.6900001,No
980,14,2,.75,1.9,42,22.105263,0,1,0,3.6099999,yes
800,15,2,.73913002,1.9,30,15.789474,1,1,0,3.6099999,no
1280,54,3.3800001,.72973001,2.4,6,2.5,1,1,0,5.7600002,No
1070,106,2.4000001,.55071998,.1,2,20,0,1,0,.0099999998,N
1170,53,3.47,.69564998,.1,3,30,0,0,0,.0099999998,No
970,83,2.3800001,.94,.1,4,40,0,1,0,.0099999998,No
1130,16,3.6199999,.79364997,2.4,6,2.5,1,1,0,5.7600002,No
860,44,2.8599999,.65385002,2.7,55,20.370371,0,1,0,7.29,No
1060,80,3.1700001,1,.1,2,20,1,1,0,.0099999998,No
1090,51,2.6400001,.75805998,.1,1,10,0,1,0,.0099999998,No
850,96,2.0699999,.88889003,1.34,14,10.447762,0,0,1,1.7956001,No
1120,18,2.27,1.15385,2.15,63,29.302326,1,1,0,4.6224999,No
960,16,2.9300001,1.08696,2.16,59,27.314816,1,1,0,4.6655998,No
1270,17,3.76,.89551997,3.15,1,.31746033,0,1,0,9.9224997,No
1130,126,3.1500001,.94827998,3.25,5,1.5384616,1,0,1,10.5625,No
1110,120,3.1099999,.94736999,1.99,5,2.5125628,0,1,0,3.9600999,N
830,15,2.46,.88635999,3.72,71,19.086021,1,1,0,13.8384,no
1150,13,2.6099999,.88524997,3.72,89,23.92473,0,1,0,13.8384,no
1210,17,2.76,.86154002,2.9,17,5.8620691,1,1,0,8.4099998,no
870,108,2.22,.74000001,3.02,67,22.185431,0,0,1,9.1204004,Yes
1010,131,2.9000001,.77192998,1.28,13,10.15625,0,1,0,1.6384,N
990,123,2.6700001,.73684001,1.28,8,6.25,1,1,0,1.6384,No
1080,92,2.28,1.29787,2.34,99,42.307693,0,1,0,5.4755998,No
1150,43,3.53,.91667002,2.51,13,5.1792827,1,1,0,6.3000998,No
1100,46,2.8599999,.86440998,.1,1,10,0,0,1,.0099999998,no
940,16,1.87,1.04348,.1,2,20,1,0,1,.0099999998,No
1360,52,3.98,.78947002,2.83,1,.3533569,0,1,0,8.0088997,No
820,46,2.52,.95238,.1,2,20,1,0,1,.0099999998,No
760,13,1.0700001,.85365999,.1,3,30,1,0,1,.0099999998,no
680,107,2.04,.61905003,.91,13,14.285714,1,0,1,.82810003,Y
880,47,2.21,1.04651,1.48,36,24.324324,1,1,0,2.1903999,No
1170,45,2.71,.74627,.1,2,20,1,1,0,.0099999998,No
1220,42,2.76,.67123002,.1,3,30,0,0,0,.0099999998,Yes
1020,16,2.8699999,.82143003,.1,1,10,1,1,0,.0099999998,No
910,14,2.5,.71697998,.1,2,20,1,1,0,.0099999998,No
1090,89,3.1199999,1.0566,.1,2,20,1,1,0,.0099999998,No
990,80,3.1300001,1.0204099,.1,3,30,1,1,0,.0099999998,No
910,43,2.8599999,.71697998,.1,3,30,0,1,0,.0099999998,N
1120,17,2.1099999,.83607,.1,4,40,1,1,0,.0099999998,No
1090,35,1.8,.91228002,.1,3,30,0,1,0,.0099999998,No
1090,10,3,.98181999,.1,1,10,1,1,0,.0099999998,No
880,104,2.23,.72548997,.1,4,40,1,1,0,.0099999998,No
1060,17,3.6400001,.82758999,.1,2,20,0,1,0,.0099999998,no
930,78,3.28,.89796001,.1,3,30,1,1,0,.0099999998,No
730,43,3.0899999,.87178999,.1,1,10,1,1,0,.0099999998,No
970,48,3.3099999,.90196002,.1,1,10,1,1,0,.0099999998,N
900,49,1.83,.83673,.1,4,40,1,1,0,.0099999998,No
1120,17,3.76,.67163998,.1,1,10,0,1,0,.0099999998,No
1000,16,1.37,.75439,2.75,92,33.454544,1,1,0,7.5625,No
1130,14,2.78,.91525,2.75,108,39.272728,1,1,0,7.5625,No
860,49,3.46,.95455003,2.65,30,11.320755,1,1,0,7.0225,no
830,15,2.2,.84443998,2.75,146,53.090908,1,1,0,7.5625,No
910,79,2.25,.75,2.61,116,44.444443,1,1,0,6.8120999,N
1050,69,2.6500001,1.05882,2.61,50,19.157087,1,1,0,6.8120999,No
930,15,2.0599999,.78846002,2.75,117,42.545456,1,1,0,7.5625,no
1050,117,3.3399999,.59091002,2.32,34,14.655172,1,1,0,5.3824,no
1240,88,3.8599999,.82353002,2.42,3,1.2396694,1,1,0,5.8564,No
1230,107,2.97,.95238,1.03,6,5.8252425,0,1,0,1.0609,no
830,89,1.92,.72917002,4.57,279,61.050327,0,1,0,20.884899,Y
950,48,1.9299999,.97917002,5.15,181,35.14563,0,1,0,26.522499,N
1200,113,2.3299999,1.1428601,3,53,17.666666,1,1,0,9,No
1180,12,3.5799999,1.0701801,4.25,28,6.5882354,1,1,0,18.0625,No
1200,52,3.51,1.06897,.37,2,5.4054055,0,1,0,.13689999,No
1010,70,1.8099999,.94230998,1.86,47,25.268818,1,1,0,3.4596,N
1160,91,3.4200001,1.03509,1.99,17,8.5427132,1,1,0,3.9600999,No
1070,21,2.6600001,.98148,.13,3,23.076923,1,1,0,.016899999,no
820,117,2.47,.78261,.98,16,16.32653,0,1,0,.96039999,Yes
1000,82,2.4200001,.69492,.36,17,47.222221,0,1,0,.1296,No
1120,15,2.73,.86667001,1.64,27,16.463415,0,1,0,2.6896,No
740,14,2.0699999,1.05556,.61,8,13.114754,0,1,0,.3721,Yes
670,82,1.89,.81081003,.76,58,76.315788,0,0,1,.5776,yes
980,38,2.3099999,.92157,4.5,67,14.888889,0,1,0,20.25,No
1130,81,2.8199999,.85246003,.12,3,25,1,1,0,.0144,no
1240,80,3.45,.85075003,2.29,11,4.8034935,0,1,0,5.2441001,No
720,51,2.23,.56522,.1,7,70,0,0,0,.0099999998,yes
690,51,1.72,.91667002,2.14,86,40.186916,0,0,1,4.5795999,yes
1210,121,3.0899999,.89063001,.1,1,10,1,1,0,.0099999998,No
1120,15,2.3299999,1.15385,3.3,20,6.060606,1,1,0,10.89,No
1020,16,2.1800001,.96153998,1.84,12,6.521739,1,1,0,3.3856001,No
1040,15,2.8,.65078998,3.2,41,12.8125,0,1,0,10.24,No
1080,14,3.1400001,.74194002,3.73,73,19.571045,1,1,0,13.9129,No
1080,16,3.25,.86207002,3.73,48,12.868632,0,1,0,13.9129,No
1130,120,2.99,.91525,3.47,2,.57636887,0,1,0,12.0409,No
1120,19,2.6800001,.80645001,3.38,77,22.781065,1,1,0,11.4244,no
1120,17,3.1700001,.80645001,3.38,71,21.005917,1,1,0,11.4244,N
1190,119,3.78,.75,2.69,1,.37174723,0,0,1,7.2361002,No
1010,73,1.9,.71186,.68,25,36.764706,1,1,0,.46239999,No
1210,91,2.71,.75362003,5.56,159,28.597122,0,1,0,30.913601,No
1020,44,2,.61905003,6.97,463,66.427544,0,1,0,48.580898,Y
1060,48,3.2,.68254,6.97,70,10.043041,1,1,0,48.580898,No
790,16,2.1800001,.75555998,8.15,258,31.656443,1,1,0,66.422501,No
1220,46,3.9300001,1.03333,6.97,3,.43041608,1,1,0,48.580898,No
850,52,1.86,.84783,6.97,257,36.872311,0,1,0,48.580898,no
900,47,2.51,.875,6.97,106,15.208035,1,1,0,48.580898,No
1020,14,2.5,.88889003,6.1,207,33.934425,1,1,0,37.209999,No
1090,95,2.8599999,.70313001,4.72,67,14.194915,0,1,0,22.2784,yes
1130,14,3.4200001,1.13208,6.14,123,20.032574,1,1,0,37.6996,No
1130,43,2.76,.71212,2.69,40,14.869888,0,1,0,7.2361002,No
910,46,3.28,.89582998,2.69,51,18.959108,1,1,0,7.2361002,No
1040,78,2.5,.82455999,2.1,24,11.428572,1,1,0,4.4099998,No
1160,15,3.73,.84127003,4.94,2,.40485829,0,1,0,24.403601,No
1030,16,2.5,1.01961,4.63,109,23.542116,0,1,0,21.436899,No
1040,43,2.3900001,.82455999,4.14,61,14.7343,1,1,0,17.139601,No
1070,16,2.6800001,.87718999,4.63,67,14.470842,1,1,0,21.436899,No
1010,17,2.8800001,1.02,4.63,68,14.686825,0,1,0,21.436899,N
750,16,2.75,.78570998,2.25,48,21.333334,0,1,0,5.0625,No
950,44,2.6800001,1.2093,.44,11,25,1,1,0,.1936,No
750,52,1.88,.66667002,4.12,178,43.203884,0,1,0,16.9744,yes
1060,48,3.4300001,.92727,.87,16,18.390804,1,1,0,.75690001,No
990,12,.25,.94117999,4.75,142,29.894737,1,1,0,22.5625,No
1360,84,3.95,.83784002,4.11,13,3.163017,0,1,0,16.892099,no
1080,17,1.8200001,.83051002,3.86,33,8.5492229,1,1,0,14.8996,No
890,13,2.46,.85417002,3.86,139,36.010365,1,1,0,14.8996,N
1180,113,2.0999999,.81537998,3.56,34,9.5505619,0,1,0,12.6736,No
1120,13,2.23,.83607,1.37,20,14.59854,1,1,0,1.8769,no
990,133,2.96,.80000001,1.18,23,19.491526,0,1,0,1.3924,no
1100,51,2.0699999,.54930001,.1,2,20,0,1,0,.0099999998,No
1150,17,3.4100001,.85483998,4,11,2.75,0,1,0,16,No
970,71,1.98,.86537999,.1,4,40,0,1,0,.0099999998,Yes
950,76,2.71,.86274999,3.5,54,15.428572,1,1,0,12.25,No
960,17,2.52,.81132001,.1,6,60,0,1,0,.0099999998,N
1220,18,3.22,.76811999,4,3,.75,1,1,0,16,No
930,44,2.1300001,.78846002,.95,24,25.263159,0,1,0,.90249997,No
1350,17,3.6400001,.875,.91,13,14.285714,0,1,0,.82810003,No
1280,109,3.48,.82857001,.91,4,4.3956046,0,1,0,.82810003,N
1020,18,2.6600001,1.04,.75,29,38.666668,0,1,0,.5625,No
940,17,2.5799999,1.08889,1.01,1,.99009901,1,0,1,1.0201,No
1160,15,3.1300001,.8125,5.19,30,5.7803469,0,1,0,26.9361,N
1020,108,3.24,.67212999,4.5,39,8.666667,1,1,0,20.25,Yes
850,18,2,.66667002,5.16,132,25.581396,1,1,0,26.625601,No
1260,83,2.5,.88059998,4,157,39.25,0,1,0,16,N
890,14,1.14,.89362001,5.16,321,62.209301,1,1,0,26.625601,N
940,19,1.63,.77358001,5.19,135,26.01156,1,1,0,26.9361,no
1160,79,3.0599999,.84127003,4,60,15,0,1,0,16,No
1040,45,2.26,.82455999,4.3,186,43.255814,0,1,0,18.49,no
1010,114,2.8800001,.98039001,4.33,60,13.856812,1,1,0,18.748899,No
1070,16,2.8699999,.91070998,5.19,36,6.9364161,1,1,0,26.9361,No
1160,74,3.1199999,1,2.53,44,17.391304,1,1,0,6.4008999,No
1040,20,2.75,.85714,1.34,2,1.4925373,1,0,1,1.7956001,N
1060,17,3.1700001,.73769999,.1,2,20,1,1,0,.0099999998,No
900,15,2.73,1.09302,.1,5,50,0,1,0,.0099999998,yes
910,17,1.64,.78430998,.1,4,40,1,1,0,.0099999998,N
1130,48,3.4100001,1.09259,.1,2,20,1,1,0,.0099999998,No
1000,13,2.76,.81818002,1.02,12,11.764706,1,1,0,1.0404,No
890,14,2.4200001,.77999997,.1,4,40,1,1,0,.0099999998,No
1030,13,1.6900001,.80702001,2.04,12,5.8823528,1,1,0,4.1616001,No
1190,115,3.26,.83077002,.1,1,10,1,1,0,.0099999998,No
1150,55,3.1600001,.94915003,4.5,9,2,0,1,0,20.25,N
1290,15,3.53,.86957002,3.75,2,.53333336,0,1,0,14.0625,No
1180,117,3.48,.84375,1.42,6,4.2253523,0,1,0,2.0164001,No
1220,44,2.0599999,1,4.23,64,15.130024,0,1,0,17.8929,No
1100,17,2.1700001,.83332998,.42,3,7.1428571,0,0,1,.17640001,no
1030,115,2.54,.90741003,1.5,25,16.666666,1,1,0,2.25,No
960,15,3.1300001,1,.32,3,9.375,1,1,0,.1024,no
1080,16,3.4300001,.89473999,2.11,39,18.483412,1,1,0,4.4520998,No
980,45,1.97,.71929997,5.68,384,67.605637,0,1,0,32.262402,Yes
880,15,1.6,.83332998,6.24,80,12.820513,1,1,0,38.937599,No
1090,47,2.8,.87931001,4.12,34,8.2524271,0,1,0,16.9744,No
800,23,2.0799999,.70213002,6.48,307,47.376545,1,1,0,41.990398,No
960,83,1.8,1.04255,5.08,91,17.913385,0,1,0,25.8064,No
1100,45,2.8599999,.71875,7.03,346,49.21764,0,1,0,49.420898,No
870,49,2.71,.77551001,1.27,35,27.559055,1,1,0,1.6129,N
960,73,2.1199999,1,5.11,84,16.438356,0,1,0,26.112101,N
870,49,2.4400001,.77551001,2.27,27,11.894273,1,1,0,5.1529002,Yes
1140,45,2.46,.67646998,3.5,143,40.857143,0,1,0,12.25,No
1170,59,2.8299999,.56,4.35,123,28.275862,0,1,0,18.922501,No
1140,14,3,.65217,5.22,41,7.8544064,0,1,0,27.2484,No
1210,14,3.5699999,.63514,.53,5,9.4339619,0,1,0,.2809,No
1020,51,3.8800001,.85455,1.5,21,14,1,1,0,2.25,No
1050,43,2.3,1.05882,4.71,130,27.600849,1,1,0,22.184099,No
1130,48,2.8099999,.82257998,4.71,63,13.375796,0,1,0,22.184099,no
1160,15,2.5999999,.90164,4.14,52,12.560387,0,1,0,17.139601,No
1070,45,3.2,.75410002,3.96,71,17.929293,0,1,0,15.6816,No
1020,103,2.3900001,.85455,5.05,183,36.237625,0,1,0,25.502501,No
940,48,2.47,.84314001,3.42,24,7.0175438,0,1,0,11.6964,N
950,41,1.97,.82691997,3.74,87,23.262032,0,1,0,13.9876,No
910,17,2.52,.97825998,1.37,44,32.116787,1,1,0,1.8769,N
1240,81,2.96,.77143002,4.12,18,4.3689322,1,1,0,16.9744,No
970,15,3.2,.90196002,2.23,43,19.282511,0,1,0,4.9728999,No
1140,15,2.53,.83871001,1.71,83,48.538013,1,1,0,2.9240999,No
940,17,1.64,.80769002,3.33,53,15.915915,1,1,0,11.0889,no
940,73,2.79,.74074,3.83,53,13.83812,0,1,0,14.6689,No
790,87,2.71,1.39394,6.77,96,14.180207,1,1,0,45.832901,Y
1190,50,3.3399999,.69999999,3.52,23,6.534091,0,1,0,12.3904,No
1010,41,2.97,.74137998,2.66,10,3.7593985,1,1,0,7.0756001,yes
1020,41,2.95,.75862002,4.66,23,4.9356222,1,1,0,21.715599,No
1050,76,2.5999999,1.1,1.62,22,13.580247,1,1,0,2.6243999,Yes
1270,16,2.8699999,.73973,2.21,11,4.9773755,0,1,0,4.8841,No
860,75,2.76,.72000003,1.13,29,25.663717,1,1,0,1.2769001,Yes
1140,38,3.52,.96552002,4.54,36,7.9295154,0,1,0,20.611601,Yes
1310,72,3.48,1.04688,.52,1,1.9230769,0,0,0,.27039999,No
940,86,2.4100001,.95832998,2.21,45,20.361992,0,1,0,4.8841,No
1110,87,2.74,.91378999,5.04,131,25.992064,1,1,0,25.4016,no
970,99,2.9000001,.90196002,4.01,75,18.703241,0,1,0,16.080099,No
1140,16,3.1800001,.83871001,4.99,28,5.6112223,1,1,0,24.900101,No
970,42,2.28,.97959,1.42,39,27.464788,0,1,0,2.0164001,No
840,47,2.4000001,.90908998,1.42,57,40.140846,1,1,0,2.0164001,No
1150,17,3.1700001,1.01754,.47,12,25.531916,0,1,0,.2209,no
1020,42,2.1099999,.82143003,3.9,83,21.282051,0,1,0,15.21,No
1210,17,3.3499999,.86154002,3.83,75,19.582245,1,1,0,14.6689,No
900,43,2.74,.73076999,2.68,38,14.179105,0,1,0,7.1824002,No
850,15,2.5999999,.84783,2.56,39,15.234375,0,1,0,6.5535998,Yes
1320,54,2.8699999,.94117999,.1,2,20,1,1,0,.0099999998,No
1010,15,2.4000001,1.19565,3.4,88,25.882353,1,1,0,11.56,N
920,42,2.1099999,.87755001,2.9,113,38.965519,1,1,0,8.4099998,No
1330,16,4,.79729998,2.18,6,2.7522936,0,1,0,4.7523999,No
880,52,2.78,.83332998,.26,4,15.384615,0,1,0,.067599997,No
1160,95,2.9400001,1.27451,.93,12,12.903226,1,1,0,.86489999,No
1090,50,2.7,.67692,2.15,7,3.2558138,0,1,0,4.6224999,No
1030,12,1.41,.83929002,.1,4,40,0,1,0,.0099999998,N
1150,52,2.51,.85483998,.9399999999999999,13,13.829787,1,1,0,.8836,No
1020,16,3.1800001,.75862002,1.48,30,20.270269,0,1,0,2.1903999,no
1030,45,1.97,.74576002,1.2,68,56.666668,0,1,0,1.4400001,No
1380,55,3.8,.89041001,1.23,1,.81300813,0,1,0,1.5129,No
1240,84,3.4400001,.74647999,1.97,3,1.5228426,0,1,0,3.8808999,No
1320,18,4,1.1639301,2.61,10,3.8314176,1,1,0,6.8120999,no
990,16,2.5,.86791998,3.85,93,24.155844,1,1,0,14.8225,N
940,50,2.72,.95832998,3.89,33,8.4832907,1,1,0,15.1321,No
980,45,2.53,1.04167,3.21,108,33.644859,0,1,0,10.3041,No
1120,51,3.29,1.15385,3.21,31,9.657321,1,1,0,10.3041,no
970,44,3.02,.97959,1.25,36,28.799999,1,1,0,1.5625,No
1010,52,2.78,1.10417,1.25,47,37.599998,1,1,0,1.5625,No
1120,46,2.0599999,1.11321,1.25,87,69.599998,0,1,0,1.5625,N
1110,86,2.72,.81967002,.6,12,20,0,1,0,.36000001,no
1430,78,3.55,.83332998,2.85,14,4.9122806,0,1,0,8.1225004,yes
900,20,2,1.19512,2.5,10,4,1,1,0,6.25,N
1230,50,2.8399999,.89231002,2.95,43,14.576271,0,1,0,8.7025003,No
1240,41,2.3599999,.87879002,1.3,49,37.692307,1,1,0,1.6900001,No
1090,50,3.8800001,.98181999,3.2,6,1.875,0,0,0,10.24,no
820,103,2.3099999,.78261,.05,2,40,1,1,0,.0024999999,Yes
1000,12,2.25,.5625,2.51,93,37.051792,0,1,0,6.3000998,No
1050,47,3.21,.81033999,.1,5,50,1,1,0,.0099999998,No
1090,118,2.5899999,.98181999,2.36,57,24.152542,1,1,0,5.5696001,No
1100,78,3.2,.86440998,2.25,112,49.777779,0,1,0,5.0625,No
860,80,2.53,.95455003,6.55,100,15.267176,1,1,0,42.9025,no
1320,99,2.6700001,.94117999,4.28,171,39.95327,0,1,0,18.318399,no
1190,134,2.4400001,.98333001,.1,4,40,1,1,0,.0099999998,No
1010,14,2.6400001,.94230998,.1,4,40,1,1,0,.0099999998,No
1090,52,2.4200001,1.09615,1.72,8,4.6511626,1,1,0,2.9584,N
940,15,3,1.04348,1.8,52,28.888889,1,1,0,3.24,N
990,41,2.95,1.0204099,6.25,19,3.04,1,1,0,39.0625,No
1180,16,3.25,1,6,25,4.1666665,1,0,0,36,no
1210,41,2.6800001,1.32692,3.65,90,24.657534,0,1,0,13.3225,N
1250,82,2.73,.89393997,3.37,56,16.61721,0,1,0,11.3569,No
950,48,1.29,.97917002,3.28,29,8.8414631,0,1,0,10.7584,N
1010,80,2.8,1.02,3.27,66,20.183487,1,1,0,10.6929,no
1060,14,2,.79661,2.6,45,17.307692,1,1,0,6.7600002,No
1000,14,1.64,.75439,2.6,68,26.153847,0,1,0,6.7600002,No
1030,83,3.95,.74576002,1.05,6,5.7142859,1,1,0,1.1025,N
810,18,2.4400001,.97561002,2.79,23,8.2437277,1,1,0,7.7841001,no
1160,13,3.76,.75757998,2.79,6,2.1505377,0,1,0,7.7841001,No
980,12,2.4100001,.81480998,.22,13,59.090908,0,1,0,.0484,No
1000,42,2.76,.63933998,2.76,70,25.362318,0,1,0,7.6176,No
1170,18,3.6600001,.88709998,2.52,10,3.9682539,1,1,0,6.3504,No
1190,84,3.21,.98333001,2.65,20,7.5471697,1,1,0,7.0225,No
1180,15,3.3299999,.66197002,3.08,59,19.155844,1,1,0,9.4863997,no
1190,76,2.71,1.08772,2.61,46,17.624521,1,1,0,6.8120999,No
780,100,2.8199999,1,2.49,55,22.088354,0,1,0,6.2000999,No
1010,17,3.4100001,.74137998,1.29,11,8.527132,0,0,1,1.6641001,No
850,36,1.77,.84783,3.58,135,37.709496,0,1,0,12.8164,Yes
1240,49,3.6099999,.82353002,3.58,1,.2793296,1,1,0,12.8164,no
1060,53,1.77,.79661,2.99,149,49.832775,0,1,0,8.9400997,Yes
1180,116,2.55,1,4.01,158,39.401497,0,1,0,16.080099,No
830,47,2.7,1.24324,3.93,134,34.096691,1,1,0,15.4449,No
1070,16,2.3099999,.94545001,4.16,120,28.846153,0,1,0,17.305599,No
1090,107,2.02,.94643003,5.95,319,53.613445,0,1,0,35.4025,No
1000,14,2.9200001,.92308003,1.39,44,31.654676,1,1,0,1.9321001,No
860,76,2.75,.72000003,.48,2,4.1666665,1,1,0,.2304,No
1000,50,2.1800001,.61290002,2.49,28,11.24498,1,1,0,6.2000999,No
1150,76,2.3599999,1.3,2.69,99,36.802975,0,1,0,7.2361002,No
1150,52,3.53,.91667002,2.77,43,15.523466,0,1,0,7.6729002,no
1230,48,3.8699999,.86364001,1.96,6,3.0612245,0,1,0,3.8415999,No
1120,45,2.5699999,.80645001,3.36,23,6.8452382,0,1,0,11.2896,no
870,11,1.36,.89130002,3.62,105,29.005526,0,0,1,13.1044,No
1190,17,2.1099999,.69999999,1.32,34,25.757576,1,1,0,1.7424001,No
1060,12,3.5,1,1.32,58,43.939392,1,1,0,1.7424001,No
1050,17,2.5799999,.875,3.82,9,2.3560209,1,1,0,14.5924,No
930,42,3.4000001,.89796001,3.44,21,6.104651,1,1,0,11.8336,no
1030,86,2.79,.63492,3.8,9,2.3684211,0,0,0,14.44,No
970,81,2.7,.86537999,.1,2,20,1,1,0,.0099999998,no
1150,54,2.8800001,.85483998,4.85,70,14.43299,0,1,0,23.522499,no
1020,14,2.4200001,1,4.8,167,34.791668,1,1,0,23.040001,no
1170,52,3.4200001,.82813001,4.85,22,4.5360823,1,1,0,23.522499,No
1000,16,3.0599999,.88678998,4.8,149,31.041666,1,1,0,23.040001,no
1140,54,3.29,.75384998,.1,7,70,0,0,0,.0099999998,No
1070,109,2.5599999,.87718999,3.04,19,6.25,1,1,0,9.2416,No
940,47,1.97,1.13636,4.2,140,33.333332,1,0,0,17.639999,No
1040,110,2.48,.73333001,4.2,84,20,0,1,0,17.639999,No
1100,45,2.4400001,.92982,2.92,33,11.30137,0,1,0,8.5263996,No
1070,43,2.74,1.09804,.92,18,19.565218,1,1,0,.84640002,No
1150,107,2.8299999,.94915003,5.66,147,25.971731,0,1,0,32.035599,No
1030,45,2.6600001,.80702001,5.73,312,54.45026,1,1,0,32.832901,No
1410,17,4,.88,4.2,36,8.5714283,0,1,0,17.639999,No
1040,105,2.8499999,.85714,2.54,120,47.244095,0,1,0,6.4516001,N
900,81,2.5,.95652002,2.34,69,29.487179,1,1,0,5.4755998,No
1000,119,2.99,1,2.96,97,32.770271,1,1,0,8.7615995,No
1140,50,2.8,.83871001,3.2,100,31.25,0,1,0,10.24,no
1130,112,2.6500001,.76563001,3.92,156,39.795918,0,1,0,15.3664,No
1130,17,2.8199999,.85246003,4.46,154,34.529148,1,1,0,19.8916,No
1220,49,2.8099999,1,4.61,278,60.303688,0,1,0,21.2521,N
1110,16,3.3699999,.98214,4.51,102,22.616407,0,1,0,20.340099,No
1170,66,2.72,.98304999,2.8,9,3.2142856,1,1,0,7.8400002,no
1270,45,3.46,.84057999,4.63,79,17.062635,1,1,0,21.436899,No
850,123,3.26,.93181998,4.64,130,28.017241,1,1,0,21.5296,No
1040,78,2.9400001,.92593002,4.64,122,26.293104,1,1,0,21.5296,no
1140,49,2.75,.70148998,.8100000000000001,35,43.209877,1,1,0,.65609998,No
980,50,2.26,.84906,2.2,20,9.090909,1,1,0,4.8400002,No
1220,15,4,.93651003,3.53,33,9.3484421,1,1,0,12.4609,No
1150,20,3.4000001,.91667002,3.53,22,6.2322946,0,1,0,12.4609,no
890,44,2.9000001,.97777998,4.29,78,18.181818,0,1,0,18.4041,no
1030,115,2.6500001,.74576002,4.19,142,33.890213,0,1,0,17.556101,N
1180,74,3.21,1.31373,4.21,58,13.776722,1,1,0,17.7241,No
1030,85,3.1199999,.77586001,4.21,59,14.014252,1,1,0,17.7241,no
940,48,2.47,.67856997,4.29,134,31.235432,1,1,0,18.4041,No
1120,112,3.0699999,1.11321,.75,46,61.333332,1,1,0,.5625,No
970,13,1.76,.67241001,.1,8,80,1,1,0,.0099999998,no
1090,18,3.4400001,.98181999,3.46,55,15.895954,0,1,0,11.9716,No
940,14,3,.70908999,2.7,6,2.2222223,1,1,0,7.29,No
980,43,2.5999999,.88462001,2.86,68,23.776224,1,1,0,8.1795998,No
1120,17,3.5799999,.86667001,5.1,131,25.686274,1,1,0,26.01,No
1110,17,3,.63235003,5.04,173,34.325397,0,1,0,25.4016,N
1080,42,2.0699999,.89473999,4.76,275,57.773109,0,1,0,22.6576,no
1130,17,3.8199999,.88332999,5.04,101,20.039682,0,1,0,25.4016,N
1050,107,2,.54412001,2.7,50,18.518518,0,1,0,7.29,no
1130,109,2.6700001,.79364997,1.79,104,58.100559,0,1,0,3.2040999,Yes
1200,14,2.6400001,.84614998,1.67,24,14.371258,0,1,0,2.7888999,No
1110,13,2.53,.91378999,3.22,70,21.73913,1,1,0,10.3684,No
800,75,2.26,.77778,.1,4,40,0,0,0,.0099999998,No
1070,82,3.02,.84482998,1.82,8,4.3956046,0,1,0,3.3124001,no
930,79,2.45,.86000001,2.28,128,56.14035,0,1,0,5.1984,N
1170,64,1.9299999,.72059,2.28,13,5.7017546,0,1,0,5.1984,no
980,41,2.53,1.04167,2.14,32,14.953271,0,1,0,4.5795999,no
1200,43,2.1099999,.66667002,2.14,20,9.3457947,0,1,0,4.5795999,No
1170,86,3.4000001,.69564998,1.64,4,2.4390244,0,1,0,2.6896,no
900,58,3.2,.91488999,1.72,14,8.139535,0,1,0,2.9584,No
